linha;sentido;hora;dia
64100;Partida: Antônio Carlos;12:25;UTIL
64100;Partida: Antônio Carlos;17:00;UTIL
64100;Partida: Antônio Carlos;18:10;UTIL
64100;Partida: Antônio Carlos;22:00;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;06:10;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;06:30;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;11:55;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;12:55;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;17:15;UTIL
64100;Partida: Viaduto Janaína - Biguaçu;23:20;UTIL
10500;Partida: Antônio Carlos;05:00;UTIL
10500;Partida: Antônio Carlos;05:35;UTIL
10500;Partida: Antônio Carlos;06:20;UTIL
10500;Partida: Antônio Carlos;07:05;UTIL
10500;Partida: Antônio Carlos;07:30;UTIL
10500;Partida: Antônio Carlos;09:00;UTIL
10500;Partida: Antônio Carlos;10:30;UTIL
10500;Partida: Antônio Carlos;11:40;UTIL
10500;Partida: Antônio Carlos;13:10;UTIL
10500;Partida: Antônio Carlos;14:00;UTIL
10500;Partida: Antônio Carlos;15:20;UTIL
10500;Partida: Antônio Carlos;17:00;UTIL
10500;Partida: Antônio Carlos;18:30;UTIL
10500;Partida: Antônio Carlos;22:00;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;05:45;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;06:10;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;07:40;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;09:00;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;10:10;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;11:00;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;12:30;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;14:05;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;15:30;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;16:50;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;18:00;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;19:00;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;20:10;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;21:50;UTIL
10500;Partida: TICEN - Plataforma D - Fpolis;23:00;UTIL
10500;Partida: Antônio Carlos;05:40;SABADO
10500;Partida: Antônio Carlos;08:30;SABADO
10500;Partida: Antônio Carlos;12:00;SABADO
10500;Partida: Antônio Carlos;15:00;SABADO
10500;Partida: TICEN - Plataforma D - Fpolis;07:00;SABADO
10500;Partida: TICEN - Plataforma D - Fpolis;10:45;SABADO
10500;Partida: TICEN - Plataforma D - Fpolis;13:20;SABADO
10500;Partida: TICEN - Plataforma D - Fpolis;18:05;SABADO
10500;Partida: Antônio Carlos;06:40;DOMINGO_FERIADO
10500;Partida: Antônio Carlos;17:00;DOMINGO_FERIADO
10500;Partida: TICEN - Plataforma D - Fpolis;08:00;DOMINGO_FERIADO
10500;Partida: TICEN - Plataforma D - Fpolis;19:00;DOMINGO_FERIADO
970000;Partida: Antonio Carlos - Colegio Altamiro Guimarães;06:35;UTIL
970000;Partida: Antonio Carlos - Colegio Altamiro Guimarães;11:35;UTIL
11302;Partida: Bairro Araucária - São José;05:35;UTIL
11302;Partida: Bairro Araucária - São José;05:55;UTIL
11302;Partida: Bairro Araucária - São José;06:10;UTIL
11302;Partida: Bairro Araucária - São José;06:30;UTIL
11302;Partida: Bairro Araucária - São José;07:20;UTIL
11302;Partida: Bairro Araucária - São José;08:00;UTIL
11302;Partida: Bairro Araucária - São José;08:35;UTIL
11302;Partida: Bairro Araucária - São José;09:00;UTIL
11302;Partida: Bairro Araucária - São José;12:25;UTIL
11302;Partida: Bairro Araucária - São José;13:00;UTIL
11302;Partida: Bairro Araucária - São José;18:10;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;08:30;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;11:45;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;12:20;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;17:10;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;17:20;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;18:15;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;18:30;UTIL
11302;Partida: TICEN - Plataforma D - Fpolis;19:15;UTIL
11302;Partida: Bairro Araucária - São José;06:30;SABADO
11302;Partida: Bairro Araucária - São José;08:00;SABADO
11302;Partida: Bairro Araucária - São José;11:35;SABADO
11302;Partida: TICEN - Plataforma D - Fpolis;13:00;SABADO
10301;Partida: Biguaçu;06:35;UTIL
10301;Partida: Biguaçu;09:40;UTIL
10300;Partida: Armação da Piedade - G C Ramos;04:45;UTIL
10300;Partida: Armação da Piedade - G C Ramos;08:00;UTIL
10300;Partida: Armação da Piedade - G C Ramos;11:30;UTIL
10300;Partida: TICEN - Plataforma D - Fpolis;06:10;UTIL
10300;Partida: TICEN - Plataforma D - Fpolis;09:15;UTIL
84500;Partida: Bairro Avenida das Torres - São José;05:50;UTIL
84500;Partida: Bairro Avenida das Torres - São José;06:05;UTIL
84500;Partida: Bairro Avenida das Torres - São José;06:15;UTIL
84500;Partida: Bairro Avenida das Torres - São José;06:30;UTIL
84500;Partida: Bairro Avenida das Torres - São José;07:20;UTIL
84500;Partida: Bairro Avenida das Torres - São José;08:00;UTIL
84500;Partida: Bairro Avenida das Torres - São José;09:00;UTIL
84500;Partida: Bairro Avenida das Torres - São José;11:50;UTIL
84500;Partida: Bairro Avenida das Torres - São José;13:35;UTIL
84500;Partida: Bairro Avenida das Torres - São José;16:20;UTIL
84500;Partida: Bairro Avenida das Torres - São José;18:10;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;11:00;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;12:45;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;15:30;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;17:20;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;18:25;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;18:55;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;19:20;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;20:10;UTIL
84500;Partida: TICEN - Plataforma D - Fpolis;22:10;UTIL
84500;Partida: Bairro Avenida das Torres - São José;07:00;SABADO
84500;Partida: Bairro Avenida das Torres - São José;08:40;SABADO
84500;Partida: Bairro Avenida das Torres - São José;12:15;SABADO
84500;Partida: TICEN - Plataforma D - Fpolis;08:00;SABADO
84500;Partida: TICEN - Plataforma D - Fpolis;11:40;SABADO
84500;Partida: TICEN - Plataforma D - Fpolis;12:15;SABADO
84500;Partida: TICEN - Plataforma D - Fpolis;13:10;SABADO
84500;Partida: TICEN - Plataforma D - Fpolis;18:20;SABADO
84500;Partida: Bairro Avenida das Torres - São José;07:00;DOMINGO_FERIADO
84500;Partida: Bairro Avenida das Torres - São José;08:40;DOMINGO_FERIADO
84500;Partida: Bairro Avenida das Torres - São José;12:15;DOMINGO_FERIADO
84500;Partida: TICEN - Plataforma D - Fpolis;08:00;DOMINGO_FERIADO
84500;Partida: TICEN - Plataforma D - Fpolis;11:40;DOMINGO_FERIADO
84500;Partida: TICEN - Plataforma D - Fpolis;13:10;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;04:50;UTIL
10400;Partida: Bairro Ipiranga - São José;05:30;UTIL
10400;Partida: Bairro Ipiranga - São José;05:45;UTIL
10400;Partida: Bairro Ipiranga - São José;05:55;UTIL
10400;Partida: Bairro Ipiranga - São José;06:05;UTIL
10400;Partida: Bairro Ipiranga - São José;06:15;UTIL
10400;Partida: Bairro Ipiranga - São José;06:25;UTIL
10400;Partida: Bairro Ipiranga - São José;06:40;UTIL
10400;Partida: Bairro Ipiranga - São José;06:55;UTIL
10400;Partida: Bairro Ipiranga - São José;07:00;UTIL
10400;Partida: Bairro Ipiranga - São José;07:07;UTIL
10400;Partida: Bairro Ipiranga - São José;07:15;UTIL
10400;Partida: Bairro Ipiranga - São José;07:35;UTIL
10400;Partida: Bairro Ipiranga - São José;07:55;UTIL
10400;Partida: Bairro Ipiranga - São José;08:20;UTIL
10400;Partida: Bairro Ipiranga - São José;08:40;UTIL
10400;Partida: Bairro Ipiranga - São José;09:00;UTIL
10400;Partida: Bairro Ipiranga - São José;09:30;UTIL
10400;Partida: Bairro Ipiranga - São José;10:00;UTIL
10400;Partida: Bairro Ipiranga - São José;10:30;UTIL
10400;Partida: Bairro Ipiranga - São José;11:00;UTIL
10400;Partida: Bairro Ipiranga - São José;11:40;UTIL
10400;Partida: Bairro Ipiranga - São José;12:00;UTIL
10400;Partida: Bairro Ipiranga - São José;12:25;UTIL
10400;Partida: Bairro Ipiranga - São José;12:45;UTIL
10400;Partida: Bairro Ipiranga - São José;13:05;UTIL
10400;Partida: Bairro Ipiranga - São José;13:30;UTIL
10400;Partida: Bairro Ipiranga - São José;13:50;UTIL
10400;Partida: Bairro Ipiranga - São José;14:10;UTIL
10400;Partida: Bairro Ipiranga - São José;14:30;UTIL
10400;Partida: Bairro Ipiranga - São José;15:00;UTIL
10400;Partida: Bairro Ipiranga - São José;15:20;UTIL
10400;Partida: Bairro Ipiranga - São José;15:45;UTIL
10400;Partida: Bairro Ipiranga - São José;16:10;UTIL
10400;Partida: Bairro Ipiranga - São José;16:30;UTIL
10400;Partida: Bairro Ipiranga - São José;17:25;UTIL
10400;Partida: Bairro Ipiranga - São José;18:15;UTIL
10400;Partida: Bairro Ipiranga - São José;18:45;UTIL
10400;Partida: Bairro Ipiranga - São José;19:30;UTIL
10400;Partida: Bairro Ipiranga - São José;20:15;UTIL
10400;Partida: Bairro Ipiranga - São José;21:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;06:20;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;06:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;07:00;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;07:15;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;07:40;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;08:05;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;08:30;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;08:55;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;09:25;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;09:55;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;10:25;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;11:00;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;11:25;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;11:50;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;12:10;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;12:30;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;12:50;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;13:10;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;13:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;13:55;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;14:20;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;14:45;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;15:10;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;15:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;15:55;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;16:20;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;16:40;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;16:55;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;17:05;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;17:15;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;17:30;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;17:50;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;18:00;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;18:15;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;18:25;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;18:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;18:45;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;19:00;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;19:20;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;19:30;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;19:45;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;20:10;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;20:30;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;21:00;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;21:35;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;22:15;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;22:40;UTIL
10400;Partida: TICEN - Plataforma D - Fpolis;23:30;UTIL
10400;Partida: Bairro Ipiranga - São José;05:00;SABADO
10400;Partida: Bairro Ipiranga - São José;05:40;SABADO
10400;Partida: Bairro Ipiranga - São José;06:05;SABADO
10400;Partida: Bairro Ipiranga - São José;06:20;SABADO
10400;Partida: Bairro Ipiranga - São José;06:55;SABADO
10400;Partida: Bairro Ipiranga - São José;07:10;SABADO
10400;Partida: Bairro Ipiranga - São José;07:30;SABADO
10400;Partida: Bairro Ipiranga - São José;07:40;SABADO
10400;Partida: Bairro Ipiranga - São José;08:00;SABADO
10400;Partida: Bairro Ipiranga - São José;08:15;SABADO
10400;Partida: Bairro Ipiranga - São José;08:35;SABADO
10400;Partida: Bairro Ipiranga - São José;09:05;SABADO
10400;Partida: Bairro Ipiranga - São José;09:35;SABADO
10400;Partida: Bairro Ipiranga - São José;10:05;SABADO
10400;Partida: Bairro Ipiranga - São José;10:35;SABADO
10400;Partida: Bairro Ipiranga - São José;11:20;SABADO
10400;Partida: Bairro Ipiranga - São José;12:05;SABADO
10400;Partida: Bairro Ipiranga - São José;13:00;SABADO
10400;Partida: Bairro Ipiranga - São José;13:30;SABADO
10400;Partida: Bairro Ipiranga - São José;13:50;SABADO
10400;Partida: Bairro Ipiranga - São José;14:00;SABADO
10400;Partida: Bairro Ipiranga - São José;14:45;SABADO
10400;Partida: Bairro Ipiranga - São José;15:15;SABADO
10400;Partida: Bairro Ipiranga - São José;16:00;SABADO
10400;Partida: Bairro Ipiranga - São José;16:40;SABADO
10400;Partida: Bairro Ipiranga - São José;17:40;SABADO
10400;Partida: Bairro Ipiranga - São José;18:20;SABADO
10400;Partida: Bairro Ipiranga - São José;19:10;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;05:35;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;06:20;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;07:00;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;07:25;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;07:40;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;08:05;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;08:30;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;09:05;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;09:35;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;10:05;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;10:45;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;11:30;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;12:00;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;12:30;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;13:00;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;13:15;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;13:30;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;13:55;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;14:15;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;14:45;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;15:30;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;16:10;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;17:00;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;17:50;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;18:40;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;19:20;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;20:05;SABADO
10400;Partida: TICEN - Plataforma D - Fpolis;21:00;SABADO
10400;Partida: Bairro Ipiranga - São José;06:00;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;06:40;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;07:20;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;08:00;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;08:50;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;10:20;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;11:15;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;12:40;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;14:10;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;15:30;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;17:00;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;17:45;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;18:30;DOMINGO_FERIADO
10400;Partida: Bairro Ipiranga - São José;20:00;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;06:50;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;07:30;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;08:20;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;09:50;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;10:45;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;12:10;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;13:40;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;15:00;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;16:30;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;17:15;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;18:00;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;19:30;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;20:15;DOMINGO_FERIADO
10400;Partida: TICEN - Plataforma D - Fpolis;21:00;DOMINGO_FERIADO
66800;Partida: Bairro Ipiranga - São José;21:05;UTIL
66800;Partida: TICEN - Plataforma D - Fpolis;17:40;UTIL
10200;Partida: Bairro São Pedro - São José;05:00;UTIL
10200;Partida: Bairro São Pedro - São José;05:30;UTIL
10200;Partida: Bairro São Pedro - São José;05:45;UTIL
10200;Partida: Bairro São Pedro - São José;05:55;UTIL
10200;Partida: Bairro São Pedro - São José;06:20;UTIL
10200;Partida: Bairro São Pedro - São José;06:45;UTIL
10200;Partida: Bairro São Pedro - São José;07:15;UTIL
10200;Partida: Bairro São Pedro - São José;07:35;UTIL
10200;Partida: Bairro São Pedro - São José;08:00;UTIL
10200;Partida: Bairro São Pedro - São José;08:30;UTIL
10200;Partida: Bairro São Pedro - São José;09:10;UTIL
10200;Partida: Bairro São Pedro - São José;09:35;UTIL
10200;Partida: Bairro São Pedro - São José;10:25;UTIL
10200;Partida: Bairro São Pedro - São José;11:25;UTIL
10200;Partida: Bairro São Pedro - São José;12:15;UTIL
10200;Partida: Bairro São Pedro - São José;12:55;UTIL
10200;Partida: Bairro São Pedro - São José;13:40;UTIL
10200;Partida: Bairro São Pedro - São José;14:25;UTIL
10200;Partida: Bairro São Pedro - São José;15:10;UTIL
10200;Partida: Bairro São Pedro - São José;15:40;UTIL
10200;Partida: Bairro São Pedro - São José;16:10;UTIL
10200;Partida: Bairro São Pedro - São José;16:40;UTIL
10200;Partida: Bairro São Pedro - São José;17:05;UTIL
10200;Partida: Bairro São Pedro - São José;17:35;UTIL
10200;Partida: Bairro São Pedro - São José;18:20;UTIL
10200;Partida: Bairro São Pedro - São José;19:25;UTIL
10200;Partida: Bairro São Pedro - São José;20:00;UTIL
10200;Partida: Bairro São Pedro - São José;20:50;UTIL
10200;Partida: Bairro São Pedro - São José;22:05;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;06:50;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;07:45;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;08:25;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;08:50;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;09:40;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;10:35;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;11:20;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;12:10;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;12:55;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;13:45;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;14:25;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;14:55;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;15:30;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;15:50;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;16:15;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;16:45;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;17:15;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;17:35;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;18:00;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;18:30;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;19:00;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;19:30;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;20:10;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;21:00;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;22:15;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;22:40;UTIL
10200;Partida: TICEN - Plataforma C - Fpolis;23:30;UTIL
10200;Partida: Bairro São Pedro - São José;05:30;SABADO
10200;Partida: Bairro São Pedro - São José;06:00;SABADO
10200;Partida: Bairro São Pedro - São José;06:25;SABADO
10200;Partida: Bairro São Pedro - São José;07:00;SABADO
10200;Partida: Bairro São Pedro - São José;07:15;SABADO
10200;Partida: Bairro São Pedro - São José;08:00;SABADO
10200;Partida: Bairro São Pedro - São José;08:35;SABADO
10200;Partida: Bairro São Pedro - São José;09:15;SABADO
10200;Partida: Bairro São Pedro - São José;10:00;SABADO
10200;Partida: Bairro São Pedro - São José;11:00;SABADO
10200;Partida: Bairro São Pedro - São José;11:45;SABADO
10200;Partida: Bairro São Pedro - São José;12:40;SABADO
10200;Partida: Bairro São Pedro - São José;13:05;SABADO
10200;Partida: Bairro São Pedro - São José;14:45;SABADO
10200;Partida: Bairro São Pedro - São José;15:40;SABADO
10200;Partida: Bairro São Pedro - São José;16:05;SABADO
10200;Partida: Bairro São Pedro - São José;17:05;SABADO
10200;Partida: Bairro São Pedro - São José;18:30;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;05:30;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;06:40;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;08:00;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;08:45;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;09:30;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;10:20;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;11:10;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;12:00;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;12:30;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;14:00;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;15:05;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;15:35;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;16:35;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;18:00;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;19:30;SABADO
10200;Partida: TICEN - Plataforma C - Fpolis;20:10;SABADO
10200;Partida: Bairro São Pedro - São José;05:40;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;06:40;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;07:15;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;08:00;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;09:30;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;11:00;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;11:40;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;13:20;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;14:50;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;17:40;DOMINGO_FERIADO
10200;Partida: Bairro São Pedro - São José;19:10;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;07:30;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;09:00;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;10:30;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;11:00;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;12:50;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;14:20;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;17:10;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;18:40;DOMINGO_FERIADO
10200;Partida: TICEN - Plataforma C - Fpolis;20:00;DOMINGO_FERIADO
44200;Partida: Bairro Barreiros - São José (Previsão de Horário);05:45;UTIL
44200;Partida: Bairro Barreiros - São José (Previsão de Horário);06:45;UTIL
44200;Partida: Bairro Barreiros - São José (Previsão de Horário);08:20;UTIL
44200;Partida: Bairro Barreiros - São José (Previsão de Horário);17:20;UTIL
44200;Partida: TICEN - Plataforma C - Fpolis;07:55;UTIL
44200;Partida: TICEN - Plataforma C - Fpolis;16:50;UTIL
44200;Partida: TICEN - Plataforma C - Fpolis;18:50;UTIL
44200;Partida: Bairro Barreiros - São José (Previsão de Horário);08:45;SABADO
44200;Partida: TICEN - Plataforma C - Fpolis;08:20;SABADO
60100;Partida: TICEN - Plataforma C - Fpolis;06:30;UTIL
43100;Partida: Bairro Bela Vista - São José;05:00;UTIL
43100;Partida: Bairro Bela Vista - São José;05:25;UTIL
43100;Partida: Bairro Bela Vista - São José;05:55;UTIL
43100;Partida: Bairro Bela Vista - São José;06:15;UTIL
43100;Partida: Bairro Bela Vista - São José;06:35;UTIL
43100;Partida: Bairro Bela Vista - São José;06:45;UTIL
43100;Partida: Bairro Bela Vista - São José;06:55;UTIL
43100;Partida: Bairro Bela Vista - São José;07:15;UTIL
43100;Partida: Bairro Bela Vista - São José;07:45;UTIL
43100;Partida: Bairro Bela Vista - São José;08:05;UTIL
43100;Partida: Bairro Bela Vista - São José;08:20;UTIL
43100;Partida: Bairro Bela Vista - São José;08:55;UTIL
43100;Partida: Bairro Bela Vista - São José;09:30;UTIL
43100;Partida: Bairro Bela Vista - São José;10:05;UTIL
43100;Partida: Bairro Bela Vista - São José;10:40;UTIL
